lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2,lagging_current_power_factor,leading_current_power_factor,nsm,mixed_type_col,usage_kwh
0.0,5.4,0.0,100.0,27.53,46800,123.0,7.63
0.0,5.4,0.0,100.0,21.3,46800,78.0,5.51
3.49,0.0,0.0,72.18,100.0,82800,528.0,3.64
32.29,0.0,0.03,88.08,100.0,68400,10.0,60.08
6.23,0.0,0.0,45.35,100.0,10800,943.0,3.17
0.0,5.4,0.0,100.0,44.72,35100,532.0,6.66
3.2,0.0,0.0,76.66,100.0,14400,90.0,3.82
5.4,0.0,0.0,52.72,100.0,13500,504.0,3.35
19.33,0.0,0.03,95.68,100.0,36000,610.0,63.58
33.44,0.0,0.03,88.91,100.0,35100,93.0,64.94
3.6,0.0,0.0,57.95,100.0,22500,782.0,2.56
4.86,0.0,0.0,54.63,100.0,17100,405.0,3.46
4.79,0.0,0.0,51.53,100.0,16200,493.0,2.88
7.06,0.0,0.0,40.53,100.0,85500,29.0,3.13
4.93,0.0,0.0,49.52,100.0,4500,919.0,2.81
33.59,0.0,0.02,84.33,100.0,48600,113.0,52.7
43.52,0.0,0.04,90.22,100.0,85500,449.0,91.01
0.0,5.4,0.0,100.0,29.55,75600,676.0,3.64
5.33,0.0,0.0,46.11,100.0,82800,656.0,2.77
5.18,0.0,0.0,67.59,100.0,18900,25.0,4.75
6.05,0.0,0.0,46.41,100.0,9900,168.0,3.17
0.0,5.4,0.0,100.0,17.44,49500,595.0,2.92
6.55,0.0,0.0,57.56,100.0,20700,378.0,4.61
4.14,0.0,0.0,60.31,100.0,10800,131.0,3.13
5.0,0.0,0.0,49.39,100.0,85500,272.0,2.84
33.88,0.0,0.05,95.18,100.0,72900,858.0,105.19
28.19,0.0,0.03,90.54,100.0,34200,949.0,125.19
0.0,5.4,0.0,100.0,15.37,76500,148.0,4.07
28.51,0.0,0.02,87.72,100.0,72900,918.0,52.09
2.23,0.07,0.0,82.04,99.98,11700,794.0,3.2
5.76,0.68,0.01,98.34,99.98,64800,741.0,31.25
5.9,0.0,0.0,47.33,100.0,21600,99.0,3.17
4.36,0.0,0.0,70.38,100.0,16200,272.0,4.32
2.92,0.04,0.02,99.74,100.0,64800,855.0,40.25
0.0,5.4,0.0,100.0,17.87,67500,980.0,3.89
5.04,0.0,0.0,46.26,100.0,10800,235.0,2.63
0.0,5.4,0.0,100.0,17.86,45000,364.0,4.86
0.0,5.4,0.0,100.0,23.25,59400,265.0,5.0
18.86,0.0,0.02,94.12,100.0,72900,82.0,52.56
49.14,0.0,0.03,79.7,100.0,40500,507.0,64.84
2.81,0.0,0.0,88.05,100.0,900,921.0,5.22
0.0,5.4,0.0,100.0,30.22,45900,988.0,4.28
3.6,0.0,0.0,70.01,100.0,900,382.0,3.53
5.87,0.0,0.0,45.75,100.0,18900,801.0,3.02
29.88,0.0,0.04,90.87,100.0,67500,216.0,79.63
1.87,0.36,0.0,84.46,99.26,6300,533.0,2.95
3.38,0.04,0.0,73.92,99.99,9900,170.0,3.71
4.61,0.0,0.0,57.97,100.0,1800,961.0,3.28
33.34,0.0,0.03,90.36,100.0,41400,324.0,70.31
43.2,0.0,0.05,92.9,100.0,56700,442.0,108.43
4.28,0.25,0.02,99.39,100.0,37800,838.0,38.59
36.79,0.0,0.05,92.02,100.0,52200,466.0,86.47
0.0,5.4,0.0,100.0,25.71,36000,119.0,3.64
0.0,5.4,0.0,100.0,20.54,48600,853.0,3.49
0.0,5.4,0.0,100.0,15.63,73800,275.0,2.77
4.61,0.0,0.0,49.55,100.0,10800,225.0,2.63
9.65,0.0,0.02,97.61,100.0,47700,950.0,43.34
2.48,0.04,0.0,81.83,99.99,18000,70.0,3.53
5.62,0.0,0.0,48.3,100.0,19800,172.0,3.1
23.44,0.0,0.03,93.51,100.0,72000,579.0,61.85
3.96,0.0,0.0,67.67,100.0,85500,681.0,3.64
0.0,5.4,0.0,94.68,21.08,79200,374.0,3.92
3.49,0.0,0.0,78.55,100.0,20700,597.0,4.43
0.0,5.4,0.0,100.0,23.54,46800,602.0,4.97
47.2,0.0,0.05,90.15,100.0,1800,307.0,98.32
11.34,0.0,0.02,97.61,100.0,57600,835.0,50.94
5.04,0.0,0.0,48.7,100.0,18900,117.0,2.81
0.0,5.4,0.0,100.0,18.91,74700,897.0,5.22
47.56,0.0,0.05,90.68,100.0,70200,232.0,102.28
4.1,0.0,0.0,54.43,100.0,1800,762.0,2.66
3.78,0.0,0.0,72.68,100.0,17100,38.0,4.0
0.0,5.4,0.0,100.0,18.34,78300,969.0,4.03
9.11,0.0,0.02,98.16,100.0,56700,55.0,46.8
3.49,0.04,0.0,76.99,100.0,3600,769.0,4.21
13.21,3.85,0.02,94.91,99.54,47700,462.0,39.82
6.26,0.0,0.0,50.27,100.0,15300,13.0,3.64
0.0,5.4,0.0,100.0,17.11,39600,514.0,2.95
0.0,5.4,0.0,100.0,24.95,59400,643.0,2.95
4.07,0.0,0.0,70.36,100.0,82800,570.0,4.03
4.68,0.0,0.0,58.55,100.0,27900,927.0,3.38
0.0,5.4,0.0,100.0,19.84,67500,490.0,3.49
23.26,0.0,0.02,91.7,100.0,59400,323.0,53.46
3.31,0.0,0.0,75.58,100.0,1800,620.0,3.82
4.9,0.0,0.0,51.19,100.0,5400,689.0,2.92
0.0,5.4,0.0,100.0,14.16,72900,196.0,3.6
4.72,0.0,0.0,58.67,100.0,1800,329.0,3.42
4.93,0.0,0.0,69.16,100.0,2700,579.0,4.72
5.36,0.0,0.0,75.6,100.0,10800,463.0,6.19
36.4,0.0,0.03,85.03,100.0,67500,586.0,58.82
6.12,0.0,0.0,69.89,100.0,9900,731.0,5.98
35.24,0.0,0.03,85.71,100.0,53100,849.0,58.64
54.885,0.0,0.05,85.44,100.0,40500,613.0,107.06
4.97,0.0,0.0,52.92,100.0,20700,576.0,3.1
31.28,0.0,0.04,94.0,100.0,36000,951.0,86.15
5.76,0.0,0.0,40.61,100.0,25200,491.0,2.56
0.0,5.4,0.0,100.0,27.16,62100,567.0,5.04
44.35,0.0,0.02,73.64,100.0,30600,181.0,48.28
3.1,0.0,0.0,74.09,100.0,15300,701.0,3.42
12.71,0.07,0.02,97.17,100.0,72000,735.0,52.24
4.03,0.0,0.001462948318595,61.83,100.0,11700,577.0,3.17
3.71,5.4,0.01,95.08,50.66,44100,530.0,11.38
0.0,5.4,0.0,100.0,19.85,72000,805.0,3.74
27.61,5.4,0.03,90.79,100.0,74700,267.0,59.8
4.57,0.0,0.0,64.82,100.0,6300,123.0,3.89
0.0,5.4,0.0,100.0,20.31,73800,790.0,3.78
23.44,0.0,0.02,82.17,100.0,83700,997.0,33.8
7.13,0.0,0.0,42.52,100.0,27000,988.0,3.35
0.0,5.4,0.0,100.0,14.79,71100,94.0,3.31
6.12,0.0,0.0,49.22,100.0,81900,332.0,3.46
3.78,0.0,0.0,67.52,100.0,18900,509.0,3.46
7.06,0.0,0.0,40.96,100.0,10800,107.0,3.17
4.18,0.0,0.0,69.76,100.0,25200,962.0,4.07
40.18,0.0,0.03,85.91,100.0,57600,371.0,67.43
1.55,3.13,0.02,99.89,99.57,79200,793.0,33.48
50.58,0.0,0.05,91.25,100.0,39600,820.0,112.82
5.76,0.0,0.0,57.99,100.0,81000,178.0,4.1
4.93,0.0,0.0,61.55,100.0,27900,487.0,3.85
43.63,0.0,0.05,92.67,100.0,50400,520.0,107.57
0.0,5.4,0.0,100.0,28.03,54000,537.0,3.06
0.0,5.4,0.0,100.0,25.79,54000,959.0,2.99
1.26,3.31,0.0,94.18,72.95,80100,737.0,3.53
4.32,0.0,0.0,65.85,100.0,0,796.0,3.78
0.0,5.4,0.0,100.0,24.67,74700,85.0,2.95
0.72,2.52,0.01,99.95,99.45,54900,136.0,23.9
0.68,1.91,0.01,99.98,99.82,64800,259.0,31.5
6.84,0.0,0.0,55.55,100.0,3600,824.0,4.57
4.75,0.0,0.0,79.0,100.0,27900,635.0,6.12
30.35,0.0,0.04,95.14,100.0,36000,615.0,93.74
2.16,0.5,0.01,99.57,99.98,45900,706.0,23.33
29.34,0.0,0.02,80.7,100.0,81000,495.0,40.1
40.18,0.0,0.03,83.54,100.0,30600,872.0,61.06
54.885,0.0,0.03,75.42,100.0,32400,424.0,67.86
9.79,0.0,0.02,98.09,100.0,63000,228.0,49.32
44.96,0.0,0.04,91.1,100.0,81000,296.0,80.5
6.77,0.0,0.0,47.66,100.0,85500,259.0,3.67
3.49,0.0,0.0,66.41,100.0,81900,134.0,3.1
42.26,0.0,0.03,86.07,100.0,55800,590.0,71.46
4.0,0.0,0.0,59.87,100.0,18000,91.0,2.99
41.26,0.0,0.05,92.63,100.0,59400,673.0,101.41
5.15,0.0,0.0,47.9,100.0,13500,299.0,2.81
2.45,0.04,0.0,79.76,99.99,25200,491.0,3.24
4.5,0.0,0.0,62.89,100.0,1800,599.0,3.64
3.06,5.4,0.0,72.7,100.0,19800,116.0,3.24
5.26,0.0,0.0,45.67,100.0,25200,997.0,2.7
0.0,5.4,0.01,100.0,94.89,70200,219.0,26.64
17.57,0.04,0.02,95.11,100.0,72900,829.0,54.11
2.2,1.76,0.02,99.88,99.92,63900,89.0,44.78
4.5,0.0,0.0,58.9,100.0,28800,92.0,3.28
4.14,0.0,0.0,59.44,100.0,6300,774.0,3.06
0.0,5.4,0.0,100.0,27.53,45900,988.0,4.68
3.38,0.0,0.0,69.97,100.0,13500,736.0,3.31
0.0,5.4,0.0,100.0,19.1,72900,225.0,5.36
4.86,0.0,0.0,60.99,100.0,81900,680.0,123.74
4.61,0.0,0.0,51.09,100.0,81900,82.0,2.74
4.46,0.0,0.0,62.06,100.0,900,531.0,3.53
15.59,5.4,0.02,90.37,98.31,47700,93.0,32.9
1.33,1.4,0.02,99.93,99.92,52200,232.0,35.35
36.58,0.0,0.04,93.09,100.0,71100,401.0,93.24
16.88,0.11,0.02,91.12,100.0,70200,202.0,37.33
5.8,0.0,0.0,51.56,100.0,26100,877.0,3.49
5.44,0.0,0.0,50.7,100.0,20700,705.0,3.2
7.2,0.0,0.0,45.12,100.0,10800,203.0,3.64
48.1,0.0,0.05,90.12,100.0,53100,350.0,100.01
7.09,0.0,0.0,52.64,100.0,85500,410.0,4.39
3.06,0.22,0.0,78.28,99.84,1800,304.0,3.85
0.0,5.4,0.01,100.0,74.9,60300,521.0,18.47
38.05,0.0,0.03,88.41,100.0,48600,114.0,72.0
54.885,0.0,0.05,82.12,100.0,30600,247.0,102.31
4.03,0.0,0.0,62.18,100.0,26100,547.0,3.2
2.81,0.0,0.0,72.05,100.0,82800,341.0,3.35
4.68,0.0,0.0,60.97,100.0,85500,967.0,3.6
4.54,0.0,0.0,63.58,100.0,81000,297.0,3.74
2.99,0.0,0.0,71.42500000000001,100.0,900,856.0,3.38
2.84,4.32,0.02,99.71,99.34,63900,726.0,37.33
49.32,0.0,0.05,91.45,100.0,52200,830.0,111.46
3.92,0.0,0.0,61.53,100.0,4500,32.0,3.06
30.42,0.0,0.03,90.2,100.0,36900,182.0,63.54
5.22,0.0,0.0,50.08,100.0,900,279.0,3.02
0.0,5.4,0.0,100.0,18.66,48600,418.0,3.35
29.77,0.0,0.03,89.48,100.0,34200,289.0,59.65
0.0,5.4,0.0,100.0,23.11,32400,662.0,3.13
0.0,5.4,0.0,100.0,20.46,42300,883.0,4.28
5.0,0.0,0.0,52.2,100.0,28800,13.0,3.06
0.32,4.9,0.01,99.99,98.78,68400,87.0,31.14
28.44,0.0,0.0182245517669774,81.15,100.0,27000,596.0,39.49
2.27,0.11,0.0,82.78,99.95,25200,851.0,3.35
24.19,0.0,0.03,93.52,100.0,63000,117.0,63.9
3.78,0.0,0.0,71.72,100.0,26100,298.0,3.89
7.99,5.4,0.02,97.31,97.76,47700,390.0,33.77
0.0,5.4,0.0,100.0,21.16,54000,1.0,3.6
5.4,0.0,0.0,46.55,100.0,2700,512.0,2.84
0.0,5.4,0.0,100.0,16.59,79200,55.0,3.64
26.93,0.0,0.03,94.21,100.0,62100,285.0,75.67
52.52,0.0,0.04,88.1,100.0,33300,758.0,97.78
0.0,5.4,0.0,100.0,24.64,46800,510.0,4.1
5.69,0.0,0.0,46.88,100.0,10800,464.0,3.02
4.36,0.0,0.0,57.45,100.0,12600,130.0,3.06
3.6,0.0,0.0,73.65,100.0,18000,618.0,3.92
3.92,0.0,0.0,57.71,100.0,27900,798.0,2.77
4.64,0.0,0.0,53.65,100.0,16200,810.0,2.95
39.67,0.0,0.05,94.85,100.0,56700,848.0,40.555
47.45,0.0,0.04,88.66,100.0,49500,168.0,90.97
5.08,0.0,0.0,45.42,100.0,19800,523.0,2.59
9.83,0.0,0.01,95.54,100.0,70200,126.0,31.79
43.38,0.0,0.05,92.14,100.0,37800,369.0,102.82
4.57,0.0,0.0,49.31,100.0,81000,517.0,2.59
31.79,0.0,0.03,89.0,100.0,32400,909.0,62.06
22.97,0.54,0.02,86.03,99.99,65700,213.0,38.77
1.01,5.4,0.01,99.87,100.0,75600,341.0,20.16
4.18,0.0,0.0,48.58,100.0,24300,445.0,3.24
4.0,0.0,0.0,63.75,100.0,19800,496.0,3.31
5.04,0.36,0.02,99.52,100.0,63000,612.0,51.16
0.0,5.4,0.0,100.0,21.19,61200,306.0,2.63
54.885,0.0,0.04,82.15,100.0,33300,991.0,82.37
5.87,0.0,0.0,56.98,100.0,85500,588.0,4.07
25.31,0.0,0.02,84.04,100.0,66600,372.0,39.24
0.0,0.0,0.01,100.0,74.1,76500,233.0,16.09
3.02,0.0,0.0,76.26,100.0,11700,640.0,3.13
0.0,5.4,0.0,79.715,27.69,46800,575.0,3.06
2.45,0.5,0.0,85.84,99.26,84600,178.0,4.1
0.0,4.5,0.0,100.0,61.72,66600,949.0,3.53
4.18,5.4,0.0,100.0,25.34,59400,345.0,2.84
51.62,0.0,0.02,70.54,100.0,41400,950.0,51.37
4.21,0.0,0.0,55.52,100.0,8100,852.0,2.81
31.72,0.0,0.04,93.86,100.0,32400,428.0,86.33
27.29,5.4,0.0,94.6,99.67,47700,856.0,79.67
0.0,5.4,0.0,100.0,18.74,63900,830.0,3.53
5.94,0.0,0.0,45.8,100.0,18900,442.0,3.06
0.0,5.4,0.0,100.0,18.83,63900,47.0,5.08
3.82,0.0,0.0,68.18,100.0,21600,839.0,3.56
4.43,0.0,0.0,60.32,100.0,22500,692.0,3.35
30.2,0.0,0.04,93.74,100.0,52200,708.0,81.32
0.0,5.4,0.0,100.0,40.07,75600,536.0,6.66
43.34,0.0,0.0,92.88,100.0,50400,857.0,108.61
4.54,0.0,0.0,58.09,100.0,85500,768.0,3.24
2.77,0.0,0.0,77.71,100.0,9900,550.0,3.42
39.49,0.0,0.05,95.12,100.0,50400,280.0,121.79
46.44,0.0,0.0284098102500665,79.83,100.0,42300,193.0,61.56
21.85,0.0,0.01,76.98,100.0,29700,283.0,26.35
45.04,0.0,0.05,91.93,100.0,54000,50.0,105.19
43.2,0.0,0.03,78.82,100.0,74700,676.0,55.33
2.77,0.0,0.0,54.14,100.0,20700,947.0,4.43
5.18,0.0,0.0,47.16,100.0,22500,660.0,2.77
25.52,0.0,0.02,90.39,100.0,53100,305.0,53.93
3.38,0.0,0.0,71.13,100.0,14400,808.0,3.42
3.49,0.0,0.0,60.62,100.0,27900,350.0,2.66
28.3,0.0,0.02,91.1,100.0,47700,191.0,44.89
3.78,0.0,0.0,56.08,100.0,20700,611.0,3.13
1.8,5.4,0.0,91.46,26.22,80100,913.0,4.07
6.91,0.0,0.0,46.2,100.0,84600,503.0,3.6
4.39,0.0,0.0,72.12,100.0,16200,7.0,4.57
0.0,5.4,0.0,100.0,100.0,70200,729.0,3.82
13.68,0.0,0.01,79.5,100.0,29700,652.0,17.93
0.0,5.4,0.0,100.0,15.14,73800,889.0,3.96
5.22,0.0,0.0,53.2,100.0,27900,253.0,3.28
5.8,0.0,0.0,43.6,100.0,14400,571.0,2.81
5.44,0.0,0.0,51.63,100.0,11700,752.0,3.28
5.87,0.0,0.0,46.23,100.0,21600,786.0,3.06
3.28,0.0,0.0,66.49,100.0,11700,930.0,2.92
21.28,0.0,0.04,96.42,100.0,54900,73.0,77.33
30.53,0.0,0.02,94.27,100.0,50400,210.0,48.92
3.82,0.0,0.0,62.52,100.0,9000,620.0,3.06
33.66,0.0,0.02,83.03,100.0,29700,129.0,50.15
50.29,0.0,0.05,89.29,100.0,55800,304.0,99.72
23.29,0.22,0.02,83.66,100.0,29700,898.0,35.57
5.11,0.0,0.0,49.1,100.0,22500,555.0,2.88
0.0,5.4,0.0,100.0,15.18,36000,472.0,3.56
0.0,5.4,0.0,100.0,18.96,56700,181.0,3.35
32.44,0.0,0.01,68.45,100.0,29700,900.0,30.46
0.72,3.06,0.02,99.98,99.62,36000,557.0,34.96
54.885,0.0,0.03,77.72,100.0,48600,340.0,73.87
28.4,0.0,0.02,78.36,100.0,29700,990.0,35.82
4.54,0.0,0.05,66.11,100.0,26100,3.0,4.0
5.29,0.0,0.0,50.07,100.0,21600,529.0,3.06
6.44,0.0,0.0,49.21,100.0,8100,856.0,3.64
0.0,5.4,0.0,100.0,23.1,76500,594.0,4.36
12.71,0.18,0.02,96.75,100.0,63000,771.0,48.6
6.62,0.0,0.0,48.18,100.0,84600,133.0,3.64
33.98,0.0,0.03,88.08,100.0,74700,618.0,63.22
22.43,0.0,0.03,93.89,100.0,60300,994.0,61.2
4.18,0.0,0.0,60.79,100.0,6300,924.0,3.2
3.64,0.0,0.0,63.85,100.0,9000,439.0,3.02
3.49,0.0,0.0,77.28,100.0,15300,791.0,4.25
4.86,0.0,0.0,46.03,100.0,16200,894.0,2.52
0.0,5.4,0.0,100.0,28.34,46800,391.0,7.52
7.06,0.0,0.0134572785395052,97.96,100.0,45900,677.0,29.16
33.26,0.0,0.02,83.73,100.0,37800,784.0,50.94
5.4,0.0,0.0,53.51,100.0,900,636.0,3.42
33.44,0.0,0.05,95.64,100.0,36000,905.0,109.55
4.28,0.0,0.0,62.87,100.0,27000,944.0,3.46
24.84,0.0,0.02,88.27,100.0,33300,515.0,46.66
33.44,0.0,0.03,86.37,100.0,57600,487.0,57.31
9.04,0.0,0.04,97.5,100.0,48600,226.0,84.6
4.39,0.0,0.0,55.38,100.0,82800,311.0,2.92
0.0,5.4,0.0,100.0,12.79,78300,502.0,3.42
32.62,0.0,0.02,85.75,100.0,53100,961.0,54.36
0.0,5.4,0.01,100.0,90.98,60300,829.0,27.54
4.54,0.0,0.0,62.87,100.0,0,705.0,3.67
5.0,0.0,0.0,63.89,100.0,27900,33.0,3.28
5.36,0.0,0.0,45.52,100.0,4500,934.0,2.74
7.06,0.0,0.0,58.67,100.0,82800,250.0,3.42
36.9,0.0,0.02,71.18,100.0,29700,851.0,37.4
54.885,0.0,0.05,91.18,100.0,59400,122.0,125.19
48.28,0.0,0.04,86.48,100.0,57600,571.0,83.16
10.22,1.58,0.03,98.82,99.97,79200,233.0,65.95
3.38,0.0,0.0,74.19,100.0,11700,247.0,3.74
52.88,0.0,0.04,85.01,100.0,36900,869.0,85.36
0.0,5.4,0.0,100.0,19.49,73800,513.0,3.17
0.0,5.4,0.0,100.0,19.8,45000,655.0,5.36
0.0,5.4,0.0,100.0,42.2,45000,448.0,5.33
14.83,0.0,0.03,96.51,100.0,57600,251.0,54.65
0.0,5.4,0.0,100.0,24.71,72000,688.0,2.92
4.07,0.0,0.0,69.74,100.0,3600,151.0,3.96
0.0,5.4,0.0,100.0,18.1,72000,817.0,4.79
0.0,5.4,0.0,100.0,40.72,65700,16.0,2.92
4.32,0.0,0.0,72.67,100.0,84600,401.0,4.57
0.0,5.4,0.0,100.0,39.88,65700,279.0,5.04
5.29,0.0,0.0,62.63,100.0,29700,117.0,4.25
10.22,0.04,0.02,94.785,100.0,51300,301.0,52.02
6.59,0.0,0.0,53.2,100.0,82800,585.0,4.14
4.79,0.0,0.0,66.02,100.0,82800,512.0,4.21
0.0,5.4,0.0,100.0,19.07,50400,590.0,4.03
0.83,5.4,0.0,97.35,21.57,80100,78.0,3.53
0.0,5.4,0.0,100.0,20.85,74700,403.0,3.53
4.28,0.0,0.0,63.95,100.0,82800,467.0,3.56
6.52,0.0,0.0,55.59,100.0,12600,885.0,4.36
31.07,0.0,0.03,92.04,100.0,35100,153.0,73.12
17.5,0.0,0.02,94.08,100.0,55800,894.0,48.56
17.32,0.0,0.02,92.46,100.0,36900,81.0,42.05
3.2,0.0,0.0,65.45,100.0,18000,982.0,2.77
0.0,5.4,0.0,100.0,25.26,46800,646.0,4.36
0.0,5.4,0.0,100.0,23.04,45900,830.0,4.21
5.4,0.0,0.0,53.06,100.0,4500,973.0,3.38
14.51,0.14,0.01,90.06,100.0,40500,82.0,30.06
28.51,0.0,0.04,95.73,100.0,52200,990.0,61.505
0.0,5.0,0.0,100.0,48.99,82800,907.0,2.81
4.28,0.0,0.0,65.8,100.0,7200,575.0,3.74
48.64,0.0,0.05,90.66,100.0,54900,752.0,104.51
31.82,0.0,0.03,90.92,100.0,70200,486.0,69.48
0.0,5.4,0.0,100.0,26.33,45000,429.0,5.54
6.48,0.0,0.0,46.25,100.0,85500,511.0,3.38
27.18,0.0,0.02,79.37,100.0,20700,20.0,35.46
0.47,4.46,0.01,99.94,94.66,66600,460.0,13.1
10.22,0.32,0.02,97.91,100.0,71100,275.0,49.18
54.885,0.0,0.05,89.36,100.0,59400,26.0,57.28
18.94,0.0,0.04,97.96,100.0,74700,264.0,92.38
0.0,5.4,0.0,100.0,19.18,46800,691.0,3.28
29.48,0.0,0.02,87.77,100.0,55800,929.0,54.0
3.56,0.04,0.0,75.82,100.0,1800,914.0,4.14
0.0,5.4,0.0,100.0,17.8,62100,679.0,3.96
28.3,0.0,0.03,93.25,100.0,42300,835.0,73.04
5.0,0.0,0.0,48.06,100.0,30600,813.0,2.74
26.14,0.0,0.03,91.1,100.0,57600,182.0,57.74
54.885,0.0,0.03,75.25,100.0,31500,235.0,66.1
1.84,1.4,0.01,99.84,99.91,36000,646.0,32.47
0.0,5.4,0.0,100.0,19.6,78300,498.0,5.36
0.0,5.4,0.0,100.0,27.85,41400,203.0,3.1
0.0,5.4,0.01,100.0,85.89,75600,838.0,19.69
5.69,0.0,0.0,46.88,100.0,15300,233.0,3.02
6.91,0.0,0.0,46.2,100.0,21600,699.0,3.6
0.0,5.4,0.0,100.0,22.29,56700,577.0,4.75
0.0,5.4,0.0,100.0,38.15,45900,261.0,6.88
5.11,0.0,0.0,51.38,100.0,15300,917.0,3.06
3.85,2.84,0.02,99.49,99.72,63900,193.0,37.94
4.5,0.0,0.0,54.83,100.0,8100,899.0,2.95
37.66,0.0,0.05,93.9,100.0,60300,482.0,102.82
54.885,0.0,0.04,85.55,100.0,30600,577.0,94.28
0.0,5.4,0.0,100.0,16.94,57600,780.0,2.92
2.3,0.07,0.0,81.54,100.0,900,249.0,125.19
5.51,0.0,0.0,44.92,100.0,15300,809.0,2.77
44.75,0.0,0.05,94.05,100.0,49500,206.0,123.88
0.0,5.4,0.0,100.0,24.14,64800,512.0,3.42
0.0,5.4,0.0,100.0,19.63,78300,190.0,125.19
0.0,5.4,0.0,100.0,99.99,32400,48.0,2.92
0.0,5.4,0.01,100.0,96.02,60300,185.0,28.48
5.9,0.0,0.0,45.2,100.0,20700,73.0,3.42
4.25,0.0,0.0,58.43,100.0,16200,796.0,3.06
9.04,5.4,0.0,100.0,54.7,65700,615.0,6.26
0.0,5.4,0.0,100.0,18.13,79200,663.0,3.06
2.12,0.07,0.0,81.85,99.97,82800,610.0,3.02
4.57,0.0,0.0,61.45,100.0,85500,453.0,3.56
5.26,0.0,0.0,78.48,100.0,6300,999.0,6.66
4.68,0.0,0.0,70.71,100.0,21600,43.0,4.68
4.61,0.0,0.0,66.18,100.0,22500,616.0,4.07
0.0,5.4,0.0,100.0,53.89,43200,566.0,3.64
3.82,0.0,0.0,63.86,100.0,7200,965.0,3.17
4.14,0.0,0.0,55.61,100.0,7200,241.0,2.77
3.49,0.0,0.0,65.44,100.0,2700,899.0,3.02
13.28,0.25,0.04,98.83,100.0,54000,561.0,85.97
0.0,5.4,0.0,100.0,26.71,45900,460.0,4.54
3.42,0.0,0.0,73.53,100.0,11700,671.0,3.71
0.0,5.26,0.0,100.0,46.6,83700,943.0,2.77
0.0,5.4,0.01,100.0,85.8,46800,553.0,22.18
54.885,0.0,0.05,81.3,100.0,30600,22.0,103.03
29.05,0.0,0.03,89.69,100.0,58500,77.0,58.9
0.0,5.4,0.0,100.0,19.33,72000,802.0,3.49
4.32,0.0,0.0,57.8,100.0,22500,704.0,3.06
32.69,0.0,0.03,86.54,100.0,42300,553.0,56.45
3.92,0.0,0.0,64.97,100.0,83700,853.0,3.35
10.62,0.14,0.0208689346898637,97.35,100.0,73800,961.0,45.22
4.5,0.0,0.0,53.91,100.0,9000,731.0,2.88
4.18,0.0,0.0,45.82,100.0,6300,643.0,2.99
28.51,0.0,0.02,86.2,100.0,54900,216.0,48.49
4.5,0.0,0.0,52.01,100.0,12600,247.0,2.74
37.4,0.0,0.04,92.74,100.0,60300,290.0,92.7
13.72,0.94,0.02,95.11,99.98,52200,836.0,42.26
2.45,0.54,0.0,84.8,99.06,0,343.0,3.92
26.75,0.0,0.02,88.96,100.0,52200,631.0,52.09
4.79,0.0,0.0,49.1,100.0,24300,447.0,2.7
54.885,0.04,0.0,84.55,99.99,83700,935.0,3.31
42.59,0.0,0.04,88.11,100.0,54900,82.0,79.34
3.74,0.0,0.0,63.82,100.0,3600,170.0,3.1
40.57,5.4,0.03,83.57,100.0,31500,97.0,3.53
4.14,0.0,0.0,56.16,100.0,83700,840.0,2.81
4.14,2.74,0.03,99.74,99.89,53100,424.0,57.24
7.49,0.0,0.02,98.22,100.0,38700,100.0,39.13
9.04,0.11,0.02,97.91,100.0,71100,786.0,43.49
26.1,0.0,0.05,84.12,100.0,65700,140.0,40.61
4.32,0.0,0.0,50.39,100.0,20700,204.0,2.52
3.74,0.0,0.0,56.48,100.0,0,390.0,2.56
29.2,0.0,0.03,88.53,100.0,42300,7.0,55.58
14.0,5.4,0.0,98.39,100.0,44100,702.0,8.53
14.0,0.0,0.02,96.96,100.0,76500,793.0,32.98
6.23,0.0,0.0,44.55,100.0,20700,608.0,3.1
0.0,5.4,0.0,100.0,18.81,74700,237.0,3.31
4.46,0.0,0.0,75.34,100.0,83700,966.0,5.11
35.68,0.0,0.03,87.75,100.0,33300,923.0,65.3
7.6,0.0,0.02,98.84,100.0,34200,669.0,49.5
5.54,0.0,0.0,45.24,100.0,1800,629.0,2.81
12.38,0.0,0.02,95.04,100.0,54000,847.0,38.05
4.68,0.0,0.0,77.61,100.0,85500,84.0,5.76
0.0,5.4,0.0,100.0,21.98,70200,226.0,3.56
15.19,0.0,0.02,95.5,100.0,74700,903.0,48.92
18.11,0.0,0.02,94.8,100.0,72000,711.0,53.96
54.885,0.0,0.05,90.63,100.0,38700,211.0,119.77
52.45,0.0,0.04,85.89,100.0,0,624.0,87.95
30.38,0.0,0.03,88.88,100.0,56700,837.0,58.93
47.56,0.0,0.04,88.96,100.0,4500,394.0,92.63
3.64,0.0,0.0,70.32,100.0,16200,84.0,3.6
14.0,0.0,0.02,99.12,100.0,72900,759.0,37.48
5.04,0.0,0.0,64.11,100.0,28800,141.0,4.21
3.71,0.04,0.0,75.03,100.0,9900,577.0,4.21
27.07,0.0,0.03,91.24,100.0,39600,425.0,60.34
0.0,5.4,0.0,100.0,16.95,59400,576.0,3.35
16.85,0.0,0.02,91.02,100.0,73800,697.0,37.04
0.0,5.15,0.0,100.0,54.53,66600,222.0,3.35
0.0,5.4,0.0,100.0,20.33,73800,826.0,3.49
37.73,0.0,0.04,91.26,100.0,59400,642.0,84.2
